765,10,0,0,9,0,0,0,0,0,16
0,752,1,0,27,0,0,0,0,0,20
0,4,769,0,0,5,0,0,1,0,21
0,0,0,785,0,0,0,0,0,0,15
0,0,0,0,780,0,0,16,0,0,4
0,0,13,0,0,733,16,0,0,0,38
0,0,0,0,0,11,783,0,0,0,6
0,0,0,0,1,0,0,788,0,0,11
0,0,0,0,0,0,0,0,783,0,17
0,0,0,0,0,0,0,0,0,773,27
0,0,0,0,0,0,6,1353,617,619,21405
