778,11,0,0,11,0,0,0,0,0,0
5,763,1,0,31,0,0,0,0,0,0
0,6,781,0,0,6,0,0,7,0,0
0,0,0,799,1,0,0,0,0,0,0
0,0,0,0,780,0,0,20,0,0,0
0,0,15,0,0,740,30,0,15,0,0
0,0,0,0,0,11,788,0,1,0,0
0,0,0,0,1,0,0,797,2,0,0
0,0,0,0,0,0,0,0,800,0,0
0,0,0,0,0,0,0,0,0,800,0
0,0,0,0,0,0,764,4688,14576,3972,0
