134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,19
0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,11
0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,31
0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,27
0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,16
0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,17
0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,23
0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600
