160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9
0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,153,0,0,0,0,0,1,0,6
0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
1,31,702,1,0,0,6,789,0,0,30,0,0,1,96,890,7053

