709,1,0,0,0,0,0,0,0,0,90
0,698,0,0,1,0,0,0,0,0,101
0,0,698,0,0,2,0,0,0,0,100
0,0,0,701,0,0,0,0,0,0,99
0,2,0,0,715,0,0,0,0,0,83
0,0,0,0,0,707,3,0,0,0,90
0,0,0,0,0,3,695,0,0,0,102
0,0,0,0,5,0,0,708,0,0,87
0,0,0,0,0,0,0,0,702,0,98
0,0,0,0,0,0,0,0,0,729,71
0,0,0,0,0,0,0,14,14,223,23749
