160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,157,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,159,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,159,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
1,781,2400,19,0,0,1,800,1603,0,800,1599,0,0,0,1596,0
