708,3,0,0,2,0,0,0,0,0,87
3,703,1,0,8,0,0,0,0,0,85
0,5,776,0,0,5,0,0,0,0,14
0,0,0,796,0,0,0,0,0,0,4
0,1,0,0,779,0,0,4,0,0,16
0,0,67,0,0,721,6,0,0,0,6
0,0,0,0,0,92,694,0,0,0,14
0,0,0,0,2,0,0,784,0,0,14
0,0,1,0,0,0,0,0,685,0,114
0,0,0,0,0,0,0,0,0,705,95
0,0,0,0,0,0,7,1494,400,163,21936

