670,5,0,0,1,0,0,0,0,0,124
0,678,0,0,7,0,0,0,0,0,115
0,0,694,0,0,0,0,0,0,0,106
0,0,0,734,0,0,0,0,0,0,66
0,0,0,0,743,0,0,1,0,0,56
0,0,3,0,0,647,6,0,0,0,144
0,0,0,0,0,4,709,0,0,0,87
0,0,0,0,1,0,0,733,0,0,66
0,0,0,0,0,0,0,0,708,0,92
0,0,0,0,0,0,0,0,0,684,116
0,0,0,0,0,0,0,19,2,93,23886
