132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,12
0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,10
0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600
