135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,13
0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,23
0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,18
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600
